wafer_id,defect_class,diameter,lot_name,failure_ratio
wafer_004031,local,8,lot_034,0.11861696926364308
wafer_004032,scratch,12,lot_076,0.12544521988972482
wafer_004033,random,6,lot_074,0.20659980672574665
wafer_004034,none,8,lot_032,0.0
wafer_004035,edge-ring,8,lot_068,0.2508042656517866
wafer_004036,edge-loc,6,lot_015,0.29702918402380124
wafer_004037,edge-ring,12,lot_072,0.08468030320963443
wafer_004038,edge-ring,8,lot_078,0.19646484701291278
wafer_004039,donut,6,lot_093,0.2896829465786553
wafer_004040,edge-ring,8,lot_098,0.14889393705095388
wafer_004041,random,8,lot_081,0.21394793250162075
wafer_004042,local,8,lot_088,0.0550193794832907
wafer_004043,local,6,lot_080,0.28199292992170827
wafer_004044,local,8,lot_002,0.14337380233874059
wafer_004045,local,6,lot_041,0.22546596938352315
wafer_004046,center,8,lot_066,0.19438504902783227
wafer_004047,center,8,lot_004,0.11108227898707074
wafer_004048,random,12,lot_083,0.24373384261425163
wafer_004049,none,6,lot_060,0.0
wafer_004050,donut,12,lot_001,0.057732582974986076
wafer_004051,local,6,lot_096,0.24672247564105176
wafer_004052,scratch,12,lot_088,0.24546788804782635
wafer_004053,donut,8,lot_008,0.037347410387379903
wafer_004054,local,6,lot_084,0.189452771623411
wafer_004055,center,6,lot_095,0.16820960819533246
wafer_004056,edge-ring,8,lot_063,0.20702910874482233
wafer_004057,edge-loc,8,lot_005,0.2944391130978791
wafer_004058,near-full,8,lot_047,0.19986760807011786
wafer_004059,center,8,lot_031,0.16776193255165725
wafer_004060,local,8,lot_009,0.21680880781083575
wafer_004061,local,6,lot_092,0.07937798446696322
wafer_004062,random,6,lot_007,0.23023391677177826
wafer_004063,scratch,8,lot_053,0.2252544113386404
wafer_004064,none,12,lot_078,0.0
wafer_004065,scratch,8,lot_008,0.21704047868323859
wafer_004066,local,6,lot_044,0.273848021330272
wafer_004067,local,8,lot_052,0.06923551263576111
wafer_004068,local,8,lot_014,0.14284198852643662
wafer_004069,local,8,lot_056,0.02485956171844949
wafer_004070,edge-ring,6,lot_037,0.2832920168601148
wafer_004071,random,8,lot_090,0.01942699563245707
wafer_004072,local,8,lot_022,0.2690832444972987
wafer_004073,local,8,lot_035,0.2403661711602674
wafer_004074,none,12,lot_018,0.0
wafer_004075,none,6,lot_033,0.0
wafer_004076,edge-loc,12,lot_022,0.20361433990104352
wafer_004077,near-full,6,lot_065,0.052583930883959365
wafer_004078,near-full,8,lot_037,0.13010453641919836
wafer_004079,edge-ring,8,lot_033,0.017054109236744962
wafer_004080,edge-loc,8,lot_064,0.06845118588823158
wafer_004081,center,8,lot_046,0.20362252963452207
wafer_004082,edge-ring,8,lot_056,0.1329421337292699
wafer_004083,near-full,6,lot_035,0.28503041515923266
wafer_004084,near-full,8,lot_089,0.27282483261581036
wafer_004085,random,8,lot_097,0.21156781570717906
wafer_004086,edge-ring,8,lot_022,0.07451833095947502
wafer_004087,edge-loc,8,lot_054,0.29177530991855477
wafer_004088,scratch,8,lot_056,0.2475229715616741
wafer_004089,none,12,lot_032,0.0
wafer_004090,center,8,lot_024,0.07499187354444198
wafer_004091,none,12,lot_094,0.0
wafer_004092,center,8,lot_048,0.15364373850397658
wafer_004093,edge-ring,8,lot_083,0.03964356790834208
wafer_004094,donut,8,lot_005,0.29437742615803336
wafer_004095,scratch,8,lot_035,0.12792121276826673
wafer_004096,none,12,lot_013,0.0
wafer_004097,random,6,lot_037,0.04855724078082164
wafer_004098,center,8,lot_098,0.25361430894037257
wafer_004099,edge-ring,8,lot_028,0.08182406486689299
wafer_004100,edge-loc,12,lot_045,0.28931321704120594
wafer_004101,scratch,8,lot_008,0.03865185446744503
wafer_004102,near-full,12,lot_058,0.05929967304805261
wafer_004103,donut,8,lot_068,0.08198520828913657
wafer_004104,none,8,lot_051,0.0
wafer_004105,scratch,8,lot_094,0.15938618623120843
wafer_004106,edge-ring,12,lot_025,0.06980153674339658
wafer_004107,none,12,lot_032,0.0
wafer_004108,scratch,12,lot_056,0.1636940391558605
wafer_004109,local,12,lot_035,0.05817525147802243
wafer_004110,none,6,lot_061,0.0
wafer_004111,random,6,lot_099,0.28802238687949966
wafer_004112,edge-ring,12,lot_060,0.2441550275663642
wafer_004113,edge-ring,8,lot_059,0.16135667967450573
wafer_004114,center,8,lot_058,0.05464651480163984
wafer_004115,edge-ring,8,lot_026,0.21520923142818188
wafer_004116,local,12,lot_040,0.056392758203914095
wafer_004117,edge-ring,12,lot_056,0.24690513153179844
wafer_004118,scratch,6,lot_007,0.1259758340239971
wafer_004119,center,8,lot_056,0.1979723602207457
wafer_004120,random,8,lot_072,0.2203785808809126
wafer_004121,edge-ring,8,lot_072,0.16709284113998965
wafer_004122,local,8,lot_020,0.18768279316064565
wafer_004123,edge-loc,12,lot_010,0.07499438685169978
wafer_004124,local,8,lot_096,0.10421555630205062
wafer_004125,edge-loc,8,lot_010,0.1653490892468654
wafer_004126,edge-loc,8,lot_043,0.1319151696512947
wafer_004127,edge-loc,6,lot_085,0.1710097159865634
wafer_004128,random,8,lot_072,0.24898809713750084
wafer_004129,near-full,8,lot_072,0.09070375474079281
wafer_004130,random,8,lot_045,0.04375482202466975
wafer_004131,local,6,lot_095,0.030124943909592236
wafer_004132,edge-loc,8,lot_010,0.2479923384042144
wafer_004133,edge-loc,8,lot_099,0.07783514028567427
wafer_004134,edge-loc,8,lot_082,0.21687586752008525
wafer_004135,local,6,lot_076,0.2463558051896285
wafer_004136,local,12,lot_028,0.1932882759716591
wafer_004137,none,6,lot_029,0.0
wafer_004138,center,8,lot_006,0.029847936998283163
wafer_004139,center,8,lot_036,0.22646165738375096
wafer_004140,local,8,lot_052,0.06638545277372085
wafer_004141,edge-ring,6,lot_090,0.1667801363884058
wafer_004142,edge-ring,6,lot_078,0.14809625005416663
wafer_004143,scratch,8,lot_082,0.14567729814596245
wafer_004144,center,6,lot_051,0.014352224186457395
wafer_004145,center,8,lot_093,0.020091381541661013
wafer_004146,edge-ring,12,lot_022,0.03482141712876156
wafer_004147,local,8,lot_066,0.26429738270377645
wafer_004148,random,8,lot_058,0.10531691331606348
wafer_004149,edge-loc,12,lot_097,0.20730754507699076
wafer_004150,near-full,8,lot_047,0.17641493812290016
wafer_004151,random,12,lot_029,0.2304526159550097
wafer_004152,local,8,lot_072,0.23718766867806346
wafer_004153,center,8,lot_043,0.15981508349311221
wafer_004154,center,12,lot_026,0.053927235842002805
wafer_004155,edge-loc,8,lot_088,0.15102141382946407
wafer_004156,edge-ring,8,lot_044,0.09232148895111626
wafer_004157,edge-ring,8,lot_041,0.21698705975438876
wafer_004158,edge-ring,8,lot_026,0.11465707754159349
wafer_004159,local,8,lot_051,0.2565562040243293
wafer_004160,scratch,12,lot_098,0.23482720519777783
wafer_004161,random,8,lot_019,0.10651160075150984
wafer_004162,local,12,lot_032,0.14188194213313787
wafer_004163,none,12,lot_063,0.0
wafer_004164,donut,8,lot_055,0.09867825826237324
wafer_004165,none,12,lot_047,0.0
wafer_004166,edge-loc,6,lot_009,0.1948110565366876
wafer_004167,edge-ring,12,lot_038,0.13317784403793964
wafer_004168,random,8,lot_059,0.08042316423545683
wafer_004169,edge-loc,6,lot_033,0.2637346776671746
wafer_004170,random,6,lot_019,0.02063923074952135
wafer_004171,center,12,lot_006,0.13395034721530455
wafer_004172,edge-ring,12,lot_028,0.2144996958190391
wafer_004173,edge-ring,12,lot_087,0.04305220597673503
wafer_004174,edge-ring,6,lot_045,0.2531260471830328
wafer_004175,local,8,lot_077,0.09679721887376146
wafer_004176,none,6,lot_049,0.0
wafer_004177,scratch,6,lot_062,0.17471216318679805
wafer_004178,none,8,lot_003,0.0
wafer_004179,edge-ring,8,lot_098,0.12690498204801257
wafer_004180,edge-ring,8,lot_082,0.24554732320739678
wafer_004181,near-full,8,lot_086,0.2534606935202917
wafer_004182,edge-loc,12,lot_017,0.1043310035464664
wafer_004183,edge-ring,8,lot_079,0.18919888483527605
wafer_004184,none,8,lot_023,0.0
wafer_004185,scratch,12,lot_003,0.020996079460657027
wafer_004186,near-full,6,lot_019,0.011142685170302367
wafer_004187,edge-loc,8,lot_073,0.14122104596183718
wafer_004188,local,6,lot_079,0.062296289784531084
wafer_004189,local,8,lot_043,0.0840116570908417
wafer_004190,edge-ring,6,lot_013,0.25389880066142256
wafer_004191,local,12,lot_071,0.1511122276123181
wafer_004192,edge-ring,8,lot_065,0.021926805949467058
wafer_004193,donut,12,lot_011,0.25141324060646286
wafer_004194,local,6,lot_099,0.268278637686292
wafer_004195,center,8,lot_023,0.05213058398681345
wafer_004196,center,8,lot_013,0.15384539377823586
wafer_004197,random,8,lot_004,0.220425223225677
wafer_004198,edge-loc,6,lot_062,0.03117453937235331
wafer_004199,scratch,8,lot_072,0.04638864481437717
wafer_004200,scratch,8,lot_006,0.20003017943498688
wafer_004201,edge-ring,6,lot_001,0.17027513606332917
wafer_004202,local,8,lot_048,0.15715516015734596
wafer_004203,scratch,6,lot_015,0.06306039319047776
wafer_004204,near-full,8,lot_083,0.12600818924007395
wafer_004205,edge-loc,8,lot_093,0.0901358660136533
wafer_004206,none,8,lot_041,0.0
wafer_004207,random,12,lot_083,0.2648985186259701
wafer_004208,local,6,lot_085,0.11429960691293756
wafer_004209,edge-ring,8,lot_051,0.20389836043102624
wafer_004210,donut,8,lot_083,0.04844871610192083
wafer_004211,edge-ring,6,lot_048,0.1023250170316255
wafer_004212,center,8,lot_042,0.24153391858423714
wafer_004213,none,8,lot_083,0.0
wafer_004214,edge-loc,8,lot_023,0.12540195007719449
wafer_004215,edge-ring,6,lot_097,0.23880771971086298
wafer_004216,none,12,lot_020,0.0
wafer_004217,edge-ring,6,lot_086,0.15856575431899647
wafer_004218,center,6,lot_069,0.14453923203536342
wafer_004219,center,6,lot_093,0.2044487319576184
wafer_004220,none,6,lot_086,0.0
wafer_004221,edge-ring,8,lot_040,0.2397491193663221
wafer_004222,center,6,lot_027,0.194252087185899
wafer_004223,edge-ring,6,lot_028,0.264888962605041
wafer_004224,center,6,lot_055,0.019671158837603276
wafer_004225,local,6,lot_041,0.28668655322692393
wafer_004226,local,8,lot_002,0.06271352498870975
wafer_004227,edge-ring,6,lot_026,0.1145161909052228
wafer_004228,local,8,lot_072,0.1348135167956034
wafer_004229,edge-loc,8,lot_099,0.22690838601204644
wafer_004230,local,6,lot_093,0.14872031430035668
wafer_004231,center,12,lot_063,0.2327376120445195
wafer_004232,scratch,12,lot_043,0.04433635440450477
wafer_004233,scratch,8,lot_040,0.021032732154461053
wafer_004234,edge-ring,12,lot_074,0.154941482345785
wafer_004235,edge-ring,12,lot_085,0.03585615810672271
wafer_004236,random,8,lot_047,0.1322679787467946
wafer_004237,none,8,lot_067,0.0
wafer_004238,edge-ring,12,lot_094,0.2370852798859344
wafer_004239,edge-ring,8,lot_073,0.2864779530861144
wafer_004240,local,6,lot_061,0.24617039520577091
wafer_004241,center,6,lot_049,0.1997590802072962
wafer_004242,random,6,lot_068,0.19991107278564701
wafer_004243,random,6,lot_058,0.16212252594411874
wafer_004244,edge-loc,8,lot_076,0.20582914613591793
wafer_004245,center,6,lot_022,0.2645826367776275
wafer_004246,none,6,lot_051,0.0
wafer_004247,donut,8,lot_049,0.20497836419487564
wafer_004248,edge-ring,8,lot_004,0.2706208511950187
wafer_004249,none,8,lot_082,0.0
wafer_004250,edge-ring,8,lot_004,0.11349027462254645
wafer_004251,center,8,lot_080,0.05642096529040667
wafer_004252,center,8,lot_008,0.24761984570990878
wafer_004253,random,8,lot_054,0.20571319692587567
wafer_004254,scratch,12,lot_020,0.04060010656385852
wafer_004255,random,12,lot_010,0.06352165455645492
wafer_004256,edge-ring,6,lot_002,0.022783180399054855
wafer_004257,edge-ring,6,lot_019,0.10197846738013629
wafer_004258,edge-ring,6,lot_043,0.1335508286555347
wafer_004259,none,8,lot_029,0.0
wafer_004260,scratch,8,lot_033,0.20457142729620573
wafer_004261,none,8,lot_072,0.0
wafer_004262,local,12,lot_016,0.2780395704331625
wafer_004263,local,8,lot_001,0.2729461003538333
wafer_004264,edge-loc,12,lot_091,0.2171333869377017
wafer_004265,local,6,lot_002,0.13751055818762384
wafer_004266,random,8,lot_078,0.052112977654502415
wafer_004267,edge-loc,8,lot_075,0.11739005026188754
wafer_004268,scratch,8,lot_084,0.24883256875290338
wafer_004269,local,6,lot_075,0.23745935801725634
wafer_004270,none,6,lot_033,0.0
wafer_004271,local,6,lot_059,0.22021656883361437
wafer_004272,scratch,8,lot_028,0.22671434985356448
wafer_004273,random,8,lot_005,0.22663366974126808
wafer_004274,edge-loc,8,lot_084,0.24684029387120338
wafer_004275,near-full,8,lot_045,0.036449044025454576
wafer_004276,random,12,lot_056,0.29273086367652695
wafer_004277,none,8,lot_003,0.0
wafer_004278,none,8,lot_011,0.0
wafer_004279,none,8,lot_062,0.0
wafer_004280,random,8,lot_083,0.147954266645252
wafer_004281,edge-ring,6,lot_083,0.03653162214150711
wafer_004282,none,6,lot_078,0.0
wafer_004283,edge-loc,6,lot_081,0.028476589661343088
wafer_004284,none,8,lot_050,0.0
wafer_004285,random,8,lot_094,0.1957872782833057
wafer_004286,random,6,lot_030,0.19770615729838442
wafer_004287,none,12,lot_042,0.0
wafer_004288,donut,12,lot_091,0.06789308602220727
wafer_004289,none,6,lot_081,0.0
wafer_004290,none,12,lot_019,0.0
wafer_004291,scratch,8,lot_041,0.18305066618937113
wafer_004292,edge-loc,6,lot_044,0.1808627185070601
wafer_004293,local,6,lot_057,0.09764636831095246
wafer_004294,local,6,lot_073,0.27805709637166703
wafer_004295,center,6,lot_046,0.02498646993192679
wafer_004296,local,6,lot_071,0.1748082284075191
wafer_004297,local,8,lot_013,0.16553389185637982
wafer_004298,edge-ring,8,lot_002,0.03543195382006143
wafer_004299,edge-ring,6,lot_022,0.020396626114322566
wafer_004300,scratch,6,lot_055,0.20346051076091407
wafer_004301,scratch,8,lot_006,0.14249656429014554
wafer_004302,edge-ring,6,lot_015,0.25898867599187997
wafer_004303,none,12,lot_029,0.0
wafer_004304,edge-ring,8,lot_019,0.2181352442503164
wafer_004305,none,12,lot_061,0.0
wafer_004306,none,12,lot_003,0.0
wafer_004307,local,6,lot_089,0.19840094430542093
wafer_004308,edge-ring,6,lot_009,0.1277391828802796
wafer_004309,donut,8,lot_006,0.11852407145379097
wafer_004310,edge-ring,6,lot_011,0.12633364728951454
wafer_004311,donut,8,lot_036,0.13093040827986974
wafer_004312,scratch,6,lot_015,0.16227717738817082
wafer_004313,local,8,lot_035,0.13076473364845748
wafer_004314,near-full,8,lot_084,0.013641138995005438
wafer_004315,edge-loc,8,lot_090,0.046119644340900025
wafer_004316,near-full,6,lot_082,0.24956024666546017
wafer_004317,random,8,lot_068,0.24739644094726732
wafer_004318,local,8,lot_088,0.18013984573335698
wafer_004319,none,12,lot_059,0.0
wafer_004320,edge-ring,6,lot_073,0.17549853717690278
wafer_004321,local,8,lot_032,0.1412816743907581
wafer_004322,scratch,8,lot_039,0.10557527562334287
wafer_004323,edge-loc,6,lot_090,0.1641111913773291
wafer_004324,scratch,6,lot_019,0.25127706567130453
wafer_004325,edge-ring,8,lot_072,0.10316084557720229
wafer_004326,edge-ring,8,lot_008,0.261003743873407
wafer_004327,donut,12,lot_012,0.17382847982120392
wafer_004328,scratch,8,lot_059,0.16649405462546948
wafer_004329,center,6,lot_050,0.17336808652202296
wafer_004330,none,8,lot_006,0.0
wafer_004331,edge-loc,6,lot_065,0.21895395757436584
wafer_004332,near-full,12,lot_004,0.03581761847153153
wafer_004333,center,12,lot_031,0.2598609497148955
wafer_004334,none,8,lot_070,0.0
wafer_004335,none,8,lot_068,0.0
wafer_004336,edge-loc,6,lot_047,0.05156798771181893
wafer_004337,center,6,lot_028,0.14286771593045025
wafer_004338,scratch,8,lot_097,0.10909495670374109
wafer_004339,edge-loc,12,lot_059,0.1637352337993009
wafer_004340,none,8,lot_063,0.0
wafer_004341,center,8,lot_095,0.041072474679644984
wafer_004342,center,6,lot_084,0.2624623644867907
wafer_004343,donut,12,lot_034,0.19647663105654306
wafer_004344,center,8,lot_075,0.06076254263553749
wafer_004345,edge-ring,6,lot_074,0.05449503994573305
wafer_004346,edge-loc,6,lot_057,0.12416970006570982
wafer_004347,scratch,6,lot_043,0.29351643999754057
wafer_004348,local,8,lot_073,0.2723283998852635
wafer_004349,local,8,lot_068,0.049983358491721114
wafer_004350,near-full,8,lot_024,0.04683301058329524
wafer_004351,edge-loc,8,lot_013,0.2859054751222344
wafer_004352,near-full,8,lot_084,0.028788717218944056
wafer_004353,edge-loc,8,lot_002,0.1883939132578805
wafer_004354,random,6,lot_075,0.23239843189076131
wafer_004355,scratch,8,lot_060,0.21622761696649279
wafer_004356,edge-loc,6,lot_053,0.22033221446281695
wafer_004357,local,8,lot_013,0.22115651342559162
wafer_004358,near-full,8,lot_041,0.13458055625996684
wafer_004359,random,8,lot_087,0.11426637241681843
wafer_004360,random,8,lot_006,0.20330247549595298
wafer_004361,near-full,8,lot_063,0.20025647447372685
wafer_004362,edge-ring,8,lot_088,0.21297099129838234
wafer_004363,edge-loc,8,lot_035,0.20373283117855767
wafer_004364,edge-ring,6,lot_089,0.1443149586160129
wafer_004365,random,6,lot_064,0.01742307525357421
wafer_004366,scratch,6,lot_099,0.051083199062503803
wafer_004367,none,12,lot_099,0.0
wafer_004368,local,8,lot_082,0.21079201503957665
wafer_004369,edge-loc,8,lot_029,0.24505433894886983
wafer_004370,none,6,lot_001,0.0
wafer_004371,scratch,12,lot_036,0.26631755177960914
wafer_004372,edge-ring,8,lot_043,0.28216646764580827
wafer_004373,random,6,lot_035,0.051724805597561554
wafer_004374,edge-loc,6,lot_004,0.2785768558890027
wafer_004375,random,6,lot_080,0.03075310327068323
wafer_004376,none,8,lot_091,0.0
wafer_004377,edge-loc,6,lot_028,0.2984380349331553
wafer_004378,scratch,6,lot_092,0.23085353108468218
wafer_004379,edge-ring,6,lot_049,0.0815751154318178
wafer_004380,edge-ring,8,lot_069,0.06590748099150781
wafer_004381,edge-loc,8,lot_041,0.11077439389592603
wafer_004382,edge-loc,12,lot_074,0.13893890569345885
wafer_004383,local,8,lot_008,0.21912854180237867
wafer_004384,edge-ring,6,lot_001,0.21029460939066427
wafer_004385,edge-ring,12,lot_043,0.16705866402053193
wafer_004386,edge-loc,6,lot_093,0.1832298534926068
wafer_004387,local,8,lot_010,0.2376391395633812
wafer_004388,local,8,lot_025,0.24035802084779986
wafer_004389,edge-ring,6,lot_063,0.12775255435737126
wafer_004390,edge-ring,8,lot_095,0.1501916060982787
wafer_004391,none,12,lot_024,0.0
wafer_004392,scratch,6,lot_089,0.04619336925328479
wafer_004393,random,6,lot_071,0.15862324780809667
wafer_004394,edge-ring,12,lot_064,0.10617011296072679
wafer_004395,random,8,lot_084,0.18373703420528736
wafer_004396,edge-loc,6,lot_024,0.20536546147563053
wafer_004397,none,8,lot_064,0.0
wafer_004398,random,6,lot_009,0.24125302333031504
wafer_004399,none,8,lot_083,0.0
wafer_004400,near-full,8,lot_025,0.19958699598984073
wafer_004401,donut,6,lot_075,0.046021917294601006
wafer_004402,none,8,lot_033,0.0
wafer_004403,center,8,lot_030,0.06876589220595304
wafer_004404,center,6,lot_027,0.1904274466031916
wafer_004405,none,12,lot_071,0.0
wafer_004406,edge-ring,8,lot_006,0.04142033918307959
wafer_004407,scratch,8,lot_082,0.2324412988019872
wafer_004408,edge-ring,8,lot_064,0.14023666750511443
wafer_004409,edge-ring,8,lot_099,0.13113770123463503
wafer_004410,random,8,lot_026,0.09828355411689335
wafer_004411,edge-loc,6,lot_006,0.2678658046204734
wafer_004412,edge-loc,12,lot_050,0.15353853005109955
wafer_004413,near-full,12,lot_061,0.19862313415973926
wafer_004414,edge-ring,12,lot_084,0.2210378305923996
wafer_004415,edge-ring,6,lot_068,0.1387339594008935
wafer_004416,local,6,lot_043,0.15386108268184776
wafer_004417,edge-ring,8,lot_029,0.15417979919647584
wafer_004418,local,8,lot_019,0.07377423869965967
wafer_004419,none,8,lot_090,0.0
wafer_004420,edge-ring,6,lot_058,0.1567565685950581
wafer_004421,center,8,lot_088,0.2608590487331233
wafer_004422,edge-loc,8,lot_063,0.17472148723622963
wafer_004423,edge-loc,6,lot_008,0.18219484704822467
wafer_004424,random,8,lot_006,0.08565033607432455
wafer_004425,random,12,lot_029,0.2366590635777227
wafer_004426,edge-loc,6,lot_035,0.22056482298816524
wafer_004427,edge-loc,6,lot_090,0.08858831556284373
wafer_004428,center,6,lot_082,0.2097078303780092
wafer_004429,edge-ring,6,lot_003,0.04579969959540133
wafer_004430,edge-ring,8,lot_005,0.19939578758690418
wafer_004431,near-full,6,lot_072,0.23079521252674895
wafer_004432,edge-loc,6,lot_068,0.2547928956153679
wafer_004433,edge-loc,8,lot_025,0.131663141015807
wafer_004434,random,8,lot_084,0.21148216192194091
wafer_004435,random,8,lot_033,0.22697029936614316
wafer_004436,edge-ring,8,lot_029,0.08889156568059464
wafer_004437,scratch,8,lot_069,0.13005988728298812
wafer_004438,random,12,lot_044,0.19375119025741122
wafer_004439,none,8,lot_011,0.0
wafer_004440,edge-ring,8,lot_002,0.07917132939349039
wafer_004441,edge-ring,6,lot_043,0.13577462503335294
wafer_004442,donut,8,lot_048,0.18210475089862627
wafer_004443,edge-loc,12,lot_008,0.2081485388409787
wafer_004444,edge-ring,8,lot_022,0.05164334654451791
wafer_004445,local,8,lot_056,0.048949882593304926
wafer_004446,edge-loc,8,lot_031,0.1685471685379486
wafer_004447,random,6,lot_085,0.08280775636875906
wafer_004448,scratch,8,lot_069,0.2762572648292627
wafer_004449,local,6,lot_026,0.2752245217099153
wafer_004450,local,6,lot_021,0.11832203988815367
wafer_004451,scratch,8,lot_005,0.05287447646800572
wafer_004452,center,8,lot_079,0.062436391099646577
wafer_004453,local,8,lot_011,0.2183373874227319
wafer_004454,edge-ring,8,lot_009,0.013103651196473436
wafer_004455,edge-loc,12,lot_068,0.19294194877474502
wafer_004456,center,12,lot_088,0.15062519287985396
wafer_004457,donut,8,lot_087,0.19555223749227335
wafer_004458,none,6,lot_073,0.0
wafer_004459,random,8,lot_054,0.10975273787626244
wafer_004460,local,8,lot_037,0.04184156333503141
wafer_004461,edge-ring,12,lot_085,0.12445633893165921
wafer_004462,edge-loc,6,lot_088,0.22937410768755312
wafer_004463,edge-loc,8,lot_062,0.2096872882340882
wafer_004464,edge-loc,8,lot_084,0.030199799497609196
wafer_004465,edge-ring,8,lot_080,0.17649872622853216
wafer_004466,none,8,lot_043,0.0
wafer_004467,local,12,lot_018,0.1730490108054669
wafer_004468,none,8,lot_055,0.0
wafer_004469,random,12,lot_076,0.0831062264531575
wafer_004470,center,12,lot_069,0.017073597444607205
wafer_004471,none,6,lot_016,0.0
wafer_004472,center,6,lot_033,0.14013054490318294
wafer_004473,scratch,6,lot_088,0.14857746085663692
wafer_004474,random,12,lot_014,0.11286006485789868
wafer_004475,local,8,lot_003,0.19420656741240158
wafer_004476,edge-ring,8,lot_059,0.06374512668695075
wafer_004477,center,6,lot_080,0.216695050083481
wafer_004478,donut,6,lot_041,0.012110557595456314
wafer_004479,edge-ring,8,lot_085,0.204445716563173
wafer_004480,near-full,6,lot_041,0.0780987228536171
wafer_004481,center,6,lot_090,0.23377578014225614
wafer_004482,none,6,lot_062,0.0
wafer_004483,edge-loc,6,lot_059,0.1417446944032167
wafer_004484,local,8,lot_030,0.10223854207874943
wafer_004485,scratch,12,lot_011,0.12517025896200287
wafer_004486,none,6,lot_038,0.0
wafer_004487,local,6,lot_058,0.1431585407942301
wafer_004488,local,12,lot_002,0.16937887515614444
wafer_004489,local,6,lot_079,0.14791499793341337
wafer_004490,local,8,lot_096,0.015175832847819152
wafer_004491,center,8,lot_035,0.08288601556825545
wafer_004492,none,6,lot_006,0.0
wafer_004493,donut,12,lot_030,0.06714780838414458
wafer_004494,random,6,lot_021,0.15591773319692076
wafer_004495,random,8,lot_093,0.29533641944603506
wafer_004496,edge-loc,12,lot_048,0.2949097712922175
wafer_004497,center,6,lot_050,0.11094521784656829
wafer_004498,local,6,lot_063,0.25307291651786973
wafer_004499,donut,8,lot_036,0.013522324538870228
wafer_004500,edge-loc,8,lot_087,0.01875267514269596
wafer_004501,none,12,lot_027,0.0
wafer_004502,none,8,lot_027,0.0
wafer_004503,edge-loc,8,lot_097,0.24650754203663355
wafer_004504,edge-loc,6,lot_083,0.08402486174804429
wafer_004505,edge-ring,6,lot_004,0.28259212708267784
wafer_004506,near-full,8,lot_067,0.11920977328689566
wafer_004507,edge-ring,12,lot_055,0.08151642285530515
wafer_004508,scratch,6,lot_092,0.018306218419690004
wafer_004509,random,12,lot_001,0.15195128919242126
wafer_004510,edge-loc,6,lot_041,0.048894219613720806
wafer_004511,edge-ring,8,lot_060,0.10390046916916036
wafer_004512,center,12,lot_039,0.18750002695672466
wafer_004513,random,6,lot_014,0.028500015540171952
wafer_004514,random,6,lot_013,0.023183512903951688
wafer_004515,local,12,lot_039,0.2274305118938334
wafer_004516,near-full,6,lot_059,0.0695366420891571
wafer_004517,center,8,lot_051,0.11718124377947367
wafer_004518,local,6,lot_032,0.10355715392412877
wafer_004519,local,6,lot_055,0.03946972051989637
wafer_004520,scratch,6,lot_035,0.17445567475311283
wafer_004521,local,12,lot_058,0.0625683274854173
wafer_004522,scratch,6,lot_057,0.24375142173305656
wafer_004523,edge-loc,8,lot_032,0.18348661791818552
wafer_004524,local,8,lot_058,0.050985896654606726
wafer_004525,local,12,lot_095,0.25411810757462316
wafer_004526,random,6,lot_039,0.05001049688078384
wafer_004527,center,6,lot_025,0.07494549834017702
wafer_004528,edge-loc,8,lot_079,0.07716077400237346
wafer_004529,center,8,lot_038,0.1913245229509644
wafer_004530,edge-loc,6,lot_002,0.07595483166611885
wafer_004531,none,12,lot_016,0.0
wafer_004532,random,8,lot_022,0.133509875886918
wafer_004533,random,12,lot_072,0.1181564750125414
wafer_004534,scratch,12,lot_088,0.15301571176420364
wafer_004535,scratch,8,lot_059,0.08518240095455672
wafer_004536,edge-ring,6,lot_089,0.12642440918477524
wafer_004537,edge-loc,8,lot_073,0.2350466951465115
wafer_004538,near-full,6,lot_001,0.08080703570555947
wafer_004539,local,8,lot_025,0.021265510907270142
wafer_004540,scratch,12,lot_067,0.03641272137045763
wafer_004541,scratch,12,lot_018,0.26451970509659206
wafer_004542,edge-loc,8,lot_069,0.041557584071555576
wafer_004543,random,12,lot_009,0.11503435894749313
wafer_004544,local,8,lot_072,0.036651609196845174
wafer_004545,random,8,lot_073,0.05109065434194878
wafer_004546,edge-loc,6,lot_006,0.11937767172187382
wafer_004547,edge-ring,8,lot_021,0.11712851969446841
wafer_004548,scratch,8,lot_030,0.1949522085880946
wafer_004549,center,12,lot_040,0.2925675606971188
wafer_004550,edge-ring,8,lot_026,0.24831646417824646
wafer_004551,edge-loc,6,lot_071,0.23600150773526232
wafer_004552,none,8,lot_081,0.0
wafer_004553,local,8,lot_087,0.07455378339460264
wafer_004554,local,6,lot_008,0.10462602404347876
wafer_004555,edge-ring,8,lot_077,0.2989164648197197
wafer_004556,edge-loc,6,lot_064,0.07808726558851972
wafer_004557,donut,8,lot_066,0.1573558536023886
wafer_004558,local,6,lot_042,0.1748221882627865
wafer_004559,near-full,8,lot_040,0.13219343390316066
wafer_004560,edge-loc,8,lot_093,0.05417831050743971
wafer_004561,edge-ring,8,lot_019,0.29038867538867913
wafer_004562,local,8,lot_041,0.022279275813101386
wafer_004563,edge-loc,6,lot_084,0.03409879299176543
wafer_004564,edge-ring,8,lot_010,0.10438308485755023
wafer_004565,edge-loc,8,lot_050,0.2685475999373128
wafer_004566,local,6,lot_077,0.20734723718396378
wafer_004567,near-full,8,lot_032,0.14464899521852725
